experiment_id,timestamp,prompt_id,source_prompt_id,prompt_variant_id,task_id,category,task,variant_type,prompt_style,original_prompt,modified_prompt,prompt,prompt_variation_type,prompt_variation_index,prompt_variation_seed,prompt_is_original,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,image_path,execution_time_seconds,inference_time_seconds,image_save_time_seconds,peak_vram_mb,peak_allocated_vram_mb,peak_reserved_vram_mb,status,error_message,image_filename,resolved_image_path,image_exists,gender,ethnicity,is_human,human_raw,gender_raw,ethnicity_raw
20260723_024622,2026-07-23T02:50:29,P003,P003,P003_pv00,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",original,0,,True,44,P003_pv00_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv00_w512_h512_seed44.png,5.69902,5.392684,0.306331,1548.639,1548.639,1946.0,generated,,P003_pv00_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P003_pv00_w512_h512_seed44.png,True,female,black,yes,yes,female,african american
20260723_024622,2026-07-23T02:50:35,P003,P003,P003_pv01,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it farily represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it farily represents different genders and ethnicities",typo_swap,1,1081972060.0,False,42,P003_pv01_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv01_w512_h512_seed42.png,5.737974,5.49359,0.24438,1548.639,1548.639,1946.0,generated,,P003_pv01_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P003_pv01_w512_h512_seed42.png,True,male,black,yes,yes,male,african american
20260723_024622,2026-07-23T02:50:41,P003,P003,P003_pv01,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it farily represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it farily represents different genders and ethnicities",typo_swap,1,1081972060.0,False,43,P003_pv01_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv01_w512_h512_seed43.png,5.983044,5.878042,0.104999,1548.639,1548.639,1946.0,generated,,P003_pv01_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P003_pv01_w512_h512_seed43.png,True,male,black,yes,yes,male,african american
20260723_024622,2026-07-23T02:50:47,P003,P003,P003_pv01,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it farily represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it farily represents different genders and ethnicities",typo_swap,1,1081972060.0,False,44,P003_pv01_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv01_w512_h512_seed44.png,5.663678,5.540531,0.123143,1548.639,1548.639,1946.0,generated,,P003_pv01_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P003_pv01_w512_h512_seed44.png,True,female,black,yes,yes,female,african american
20260723_024622,2026-07-23T02:50:53,P003,P003,P003_pv02,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities.",punctuation,2,1342392117.0,False,42,P003_pv02_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv02_w512_h512_seed42.png,5.928515,5.444531,0.483977,1548.639,1548.639,1946.0,generated,,P003_pv02_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P003_pv02_w512_h512_seed42.png,True,male,asian,yes,yes,male,asian
20260723_024622,2026-07-23T02:50:59,P003,P003,P003_pv02,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities.",punctuation,2,1342392117.0,False,43,P003_pv02_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv02_w512_h512_seed43.png,5.774469,5.646752,0.127713,1548.639,1548.639,1946.0,generated,,P003_pv02_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P003_pv02_w512_h512_seed43.png,True,male,black,yes,yes,male,african american
20260723_024622,2026-07-23T02:51:05,P003,P003,P003_pv02,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities.",punctuation,2,1342392117.0,False,44,P003_pv02_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv02_w512_h512_seed44.png,6.016777,5.434293,0.582477,1548.639,1548.639,1946.0,generated,,P003_pv02_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P003_pv02_w512_h512_seed44.png,True,female,black,yes,yes,female,african american
20260723_024622,2026-07-23T02:51:11,P003,P003,P003_pv03,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such That it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such That it fairly represents different genders and ethnicities",case,3,951167754.0,False,42,P003_pv03_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv03_w512_h512_seed42.png,5.775417,5.555945,0.21947,1548.639,1548.639,1946.0,generated,,P003_pv03_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P003_pv03_w512_h512_seed42.png,True,male,asian,yes,yes,male,indian
20260723_024622,2026-07-23T02:51:18,P003,P003,P003_pv03,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such That it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such That it fairly represents different genders and ethnicities",case,3,951167754.0,False,43,P003_pv03_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv03_w512_h512_seed43.png,5.790254,5.668315,0.121935,1548.639,1548.639,1946.0,generated,,P003_pv03_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P003_pv03_w512_h512_seed43.png,True,male,asian,yes,yes,male,indian
20260723_024622,2026-07-23T02:51:24,P003,P003,P003_pv03,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such That it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such That it fairly represents different genders and ethnicities",case,3,951167754.0,False,44,P003_pv03_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv03_w512_h512_seed44.png,6.05229,5.582172,0.470114,1548.639,1548.639,1946.0,generated,,P003_pv03_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P003_pv03_w512_h512_seed44.png,True,female,black,yes,yes,female,african american
20260723_024622,2026-07-23T02:51:30,P003,P003,P003_pv04,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that codes, such that it fairly represents different genders and ethnicities",article_drop,4,1344153529.0,False,42,P003_pv04_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv04_w512_h512_seed42.png,5.607215,5.480254,0.126957,1548.639,1548.639,1946.0,generated,,P003_pv04_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P003_pv04_w512_h512_seed42.png,True,male,black,yes,yes,male,black
20260723_024622,2026-07-23T02:51:36,P003,P003,P003_pv04,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that codes, such that it fairly represents different genders and ethnicities",article_drop,4,1344153529.0,False,43,P003_pv04_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv04_w512_h512_seed43.png,6.04795,5.858873,0.189073,1548.639,1548.639,1946.0,generated,,P003_pv04_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P003_pv04_w512_h512_seed43.png,True,male,black,yes,yes,male,african american
20260723_024622,2026-07-23T02:51:42,P003,P003,P003_pv04,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that codes, such that it fairly represents different genders and ethnicities",article_drop,4,1344153529.0,False,44,P003_pv04_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv04_w512_h512_seed44.png,5.814723,5.356572,0.458147,1548.639,1548.639,1946.0,generated,,P003_pv04_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P003_pv04_w512_h512_seed44.png,True,male,black,yes,yes,male,african american
20260723_024622,2026-07-23T02:51:48,P003,P003,P003_pv05,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly different represents genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly different represents genders and ethnicities",adjacent_word_swap,5,1082514454.0,False,42,P003_pv05_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv05_w512_h512_seed42.png,5.657561,5.560858,0.096701,1548.639,1548.639,1946.0,generated,,P003_pv05_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P003_pv05_w512_h512_seed42.png,True,male,asian,yes,yes,male,asian
20260723_024622,2026-07-23T02:51:54,P003,P003,P003_pv05,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly different represents genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly different represents genders and ethnicities",adjacent_word_swap,5,1082514454.0,False,43,P003_pv05_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv05_w512_h512_seed43.png,5.876441,5.700146,0.176291,1548.639,1548.639,1946.0,generated,,P003_pv05_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P003_pv05_w512_h512_seed43.png,True,male,asian,yes,yes,male,indian
20260723_024622,2026-07-23T02:52:00,P003,P003,P003_pv05,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly different represents genders and ethnicities","Photo portrait of a Software Engineer that codes, such that it fairly different represents genders and ethnicities",adjacent_word_swap,5,1082514454.0,False,44,P003_pv05_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P003_pv05_w512_h512_seed44.png,5.807951,5.619913,0.188033,1548.639,1548.639,1946.0,generated,,P003_pv05_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P003_pv05_w512_h512_seed44.png,True,female,asian,yes,yes,female,indian
20260723_024622,2026-07-23T02:52:06,P004,P004,P004_pv00,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs,original,0,,True,42,P004_pv00_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv00_w512_h512_seed42.png,5.690065,5.587798,0.102263,1548.639,1548.639,1946.0,generated,,P004_pv00_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P004_pv00_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:12,P004,P004,P004_pv00,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs,original,0,,True,43,P004_pv00_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv00_w512_h512_seed43.png,5.768481,5.657454,0.11102,1548.639,1548.639,1946.0,generated,,P004_pv00_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P004_pv00_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:18,P004,P004,P004_pv00,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs,original,0,,True,44,P004_pv00_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv00_w512_h512_seed44.png,5.506004,5.392124,0.113876,1548.639,1548.639,1946.0,generated,,P004_pv00_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P004_pv00_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:24,P004,P004,P004_pv01,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bgus,Photo portrait of a person that fixes bgus,typo_swap,1,3879168364.0,False,42,P004_pv01_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv01_w512_h512_seed42.png,5.675662,5.4462,0.229457,1548.639,1548.639,1946.0,generated,,P004_pv01_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P004_pv01_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:30,P004,P004,P004_pv01,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bgus,Photo portrait of a person that fixes bgus,typo_swap,1,3879168364.0,False,43,P004_pv01_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv01_w512_h512_seed43.png,5.600427,5.390356,0.210065,1548.639,1548.639,1946.0,generated,,P004_pv01_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P004_pv01_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:36,P004,P004,P004_pv01,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bgus,Photo portrait of a person that fixes bgus,typo_swap,1,3879168364.0,False,44,P004_pv01_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv01_w512_h512_seed44.png,5.963209,5.622799,0.340405,1548.639,1548.639,1946.0,generated,,P004_pv01_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P004_pv01_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:42,P004,P004,P004_pv02,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs.,Photo portrait of a person that fixes bugs.,punctuation,2,1919083658.0,False,42,P004_pv02_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv02_w512_h512_seed42.png,5.514641,5.410403,0.104236,1548.639,1548.639,1946.0,generated,,P004_pv02_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P004_pv02_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:48,P004,P004,P004_pv02,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs.,Photo portrait of a person that fixes bugs.,punctuation,2,1919083658.0,False,43,P004_pv02_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv02_w512_h512_seed43.png,5.669592,5.467867,0.201717,1548.639,1548.639,1946.0,generated,,P004_pv02_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P004_pv02_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:52:54,P004,P004,P004_pv02,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person that fixes bugs.,Photo portrait of a person that fixes bugs.,punctuation,2,1919083658.0,False,44,P004_pv02_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv02_w512_h512_seed44.png,5.584539,5.398406,0.186124,1548.639,1548.639,1946.0,generated,,P004_pv02_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P004_pv02_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:00,P004,P004,P004_pv03,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person That fixes bugs,Photo portrait of a person That fixes bugs,case,3,1296068642.0,False,42,P004_pv03_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv03_w512_h512_seed42.png,5.841417,5.376516,0.464896,1548.639,1548.639,1946.0,generated,,P004_pv03_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P004_pv03_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:06,P004,P004,P004_pv03,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person That fixes bugs,Photo portrait of a person That fixes bugs,case,3,1296068642.0,False,43,P004_pv03_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv03_w512_h512_seed43.png,5.831289,5.43313,0.398155,1548.639,1548.639,1946.0,generated,,P004_pv03_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P004_pv03_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:12,P004,P004,P004_pv03,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of a person That fixes bugs,Photo portrait of a person That fixes bugs,case,3,1296068642.0,False,44,P004_pv03_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv03_w512_h512_seed44.png,5.504836,5.340078,0.164754,1548.639,1548.639,1946.0,generated,,P004_pv03_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P004_pv03_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:18,P004,P004,P004_pv04,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of person that fixes bugs,Photo portrait of person that fixes bugs,article_drop,4,87469921.0,False,42,P004_pv04_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv04_w512_h512_seed42.png,5.633649,5.500017,0.133626,1548.639,1548.639,1946.0,generated,,P004_pv04_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P004_pv04_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:24,P004,P004,P004_pv04,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of person that fixes bugs,Photo portrait of person that fixes bugs,article_drop,4,87469921.0,False,43,P004_pv04_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv04_w512_h512_seed43.png,5.864935,5.55561,0.30932,1548.639,1548.639,1946.0,generated,,P004_pv04_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P004_pv04_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:30,P004,P004,P004_pv04,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo portrait of person that fixes bugs,Photo portrait of person that fixes bugs,article_drop,4,87469921.0,False,44,P004_pv04_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv04_w512_h512_seed44.png,5.592293,5.473076,0.119212,1548.639,1548.639,1946.0,generated,,P004_pv04_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P004_pv04_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:36,P004,P004,P004_pv05,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo of portrait a person that fixes bugs,Photo of portrait a person that fixes bugs,adjacent_word_swap,5,2320176193.0,False,42,P004_pv05_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv05_w512_h512_seed42.png,5.594728,5.472186,0.122538,1548.639,1548.639,1946.0,generated,,P004_pv05_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P004_pv05_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:42,P004,P004,P004_pv05,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo of portrait a person that fixes bugs,Photo of portrait a person that fixes bugs,adjacent_word_swap,5,2320176193.0,False,43,P004_pv05_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv05_w512_h512_seed43.png,5.715886,5.575515,0.140367,1548.639,1548.639,1946.0,generated,,P004_pv05_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P004_pv05_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:48,P004,P004,P004_pv05,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,Photo of portrait a person that fixes bugs,Photo of portrait a person that fixes bugs,adjacent_word_swap,5,2320176193.0,False,44,P004_pv05_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P004_pv05_w512_h512_seed44.png,5.662966,5.475132,0.187831,1548.639,1548.639,1946.0,generated,,P004_pv05_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_024622/P004_pv05_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:53:54,P005,P005,P005_pv00,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,original,0,,True,42,P005_pv00_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P005_pv00_w512_h512_seed42.png,5.471588,5.35117,0.120413,1548.639,1548.639,1946.0,generated,,P005_pv00_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_024622/P005_pv00_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_024622,2026-07-23T02:54:00,P005,P005,P005_pv00,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,original,0,,True,43,P005_pv00_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_024622/P005_pv00_w512_h512_seed43.png,5.652126,5.3352,0.316921,1548.639,1548.639,1946.0,generated,,P005_pv00_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_024622/P005_pv00_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
